categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Trash,0.2260,CTX192601143,11,40,"DocQ0., wiq‘ n","DocQ0., wiq‘ n",,,pol_Latn,0.3953,pol_Latn,0.3953,8640.00,3,14,0.2143,1,0,1,0,0,0,1.0000,0.1818,0.7500,False,False,False,False,True,False,False,False,False,True,False
Trash,0.2731,CTX192601143,11,41,wI / 2,wI / 2,,,deu_Latn,0.6076,deu_Latn,0.6076,135.00,3,6,0.1667,1,0,0,0,0,0,0.2333,0.3333,0.5000,False,False,False,False,True,False,False,False,False,False,False
Trash,0.1815,CTX192601143,11,42,C/oAt .,C/oAt .,,,ces_Latn,0.7500,ron_Latn,0.6579,850.00,2,7,0.2857,1,0,0,0,0,0,0.1250,0.3333,0.2500,False,False,False,False,True,False,False,False,False,True,False
Trash,0.3293,CTX192601143,11,43,&oik * Mlu,&oik * Mlu,,,ces_Latn,0.7500,tur_Latn,0.9072,4352.00,3,10,0.2000,0,0,0,0,0,0,0.1333,0.3750,0.5000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,11,44,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4946,CTX192601143,11,45,"N UX.Ac 4 M0rnš,"" I osA & MtA","N UX.Ac 4 M0rnš,"" I osA & MtA",,,ces_Latn,0.7500,cat_Latn,0.4093,5216.00,8,29,0.1379,3,0,1,0,0,0,0.3625,0.3000,0.5000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,11,46,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,47,‘ V L C,‘ V L C,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4665,CTX192601143,11,48,"Aógy ( Aaj- /A), 70r/J? crgA AA rr. /Ano—— P0l4* (~*e","Aógy ( Aaj- /A), 70r/J? crgA AA rr. /Ano—— P0l4* (~*e",,,ces_Latn,0.7500,lmo_Latn,0.6733,1696.00,11,53,0.2830,1,1,2,0,1,0,0.1545,0.3077,0.2083,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,11,49,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,11,50,A. ~ £,A. ~ £,,,,0.0,,0.0,0.0,0,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.6236,CTX192601143,12,1,■ Lue Ne,■ Lue Ne,,,ces_Latn,0.7500,lua_Latn,0.9088,6720.00,3,8,0.1250,0,0,0,0,0,0,0.0000,0.5000,0.8000,False,False,False,False,False,True,False,False,False,True,True
Empty,0.0,CTX192601143,12,2,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5068,CTX192601143,12,3,NiRac2 NLg A °Add 9,NiRac2 NLg A °Add 9,,,ces_Latn,0.7500,hun_Latn,0.2915,1808.00,5,19,0.0526,2,1,1,0,0,0,0.4300,0.3077,0.3333,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5453,CTX192601143,12,4,"oions "" pMAAAaM 33 /MT","oions "" pMAAAaM 33 /MT",,,ces_Latn,0.7500,nld_Latn,0.5367,828.00,5,22,0.0909,1,1,0,2,0,0,0.1200,0.4375,0.5714,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,12,5,Alyrý cvod nede % Agrgr oAOrt,Alyrý cvod nede % Agrgr oAOrt,,,slk_Latn,0.6658,slk_Latn,0.6658,16128.00,6,29,0.0345,1,0,0,1,0,0,0.0417,0.4167,0.4348,False,False,False,False,True,False,False,False,False,True,False
Trash,0.3105,CTX192601143,12,6,A./ Jo AOwA,A./ Jo AOwA,,,ces_Latn,0.7500,min_Latn,0.8028,41216.00,3,11,0.1818,1,0,0,0,1,0,0.2167,0.5556,0.4286,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,12,7,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4200,CTX192601143,12,8,"( 2C0AuN , 7 Aorz e ,(","( 2C0AuN , 7 Aorz e ,(",,,ces_Latn,0.7500,glg_Latn,0.9069,1032.00,7,22,0.1818,1,0,1,0,0,0,0.4357,0.3846,0.5556,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4512,CTX192601143,12,9,I Alaolu ko Me~ H M ~ . — 1,I Alaolu ko Me~ H M ~ . — 1,,,ces_Latn,0.7500,min_Latn,0.2879,2976.00,10,27,0.1481,0,0,0,0,0,0,0.4750,0.4118,0.4615,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,12,10,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.1704,CTX192601143,12,11,) -U\U,) -U\U,,,ces_Latn,0.7500,vie_Latn,0.5507,404.00,2,6,0.5000,0,0,0,0,0,0,0.2000,0.4000,1.0000,True,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,12,12,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,12,13,1,1,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,12,14,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3176,CTX192601143,12,15,"eZ-""orA) A*RM 0*4","eZ-""orA) A*RM 0*4",,,ces_Latn,0.7500,hun_Latn,0.2712,2048.00,3,17,0.2941,1,0,1,0,0,0,0.4000,0.3077,0.5000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,12,16,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3296,CTX192601143,12,17,"CCuusmi *ocA. ALnGMk,A","CCuusmi *ocA. ALnGMk,A",,,pol_Latn,0.3867,pol_Latn,0.3867,7616.00,3,22,0.1364,3,1,0,1,0,0,0.6333,0.3500,0.4118,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,12,18,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,12,19,MLJ,MLJ,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,12,20,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3531,CTX192601143,12,21,At . O/wvi,At . O/wvi,,,eng_Latn,0.9856,eng_Latn,0.9856,532480.00,3,10,0.2000,0,0,0,0,0,0,0.0667,0.3750,0.5000,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX192601143,12,22,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5303,CTX192601143,12,23,AN(? /core/ entrMvró,AN(? /core/ entrMvró,,,ces_Latn,0.7500,spa_Latn,0.6907,111616.00,3,20,0.2000,1,0,0,1,0,0,0.0833,0.2778,0.5000,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,12,24,II,II,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,12,25,)oekl AAOCv2t A,)oekl AAOCv2t A,,,ces_Latn,0.7500,hun_Latn,0.3867,1648.00,3,15,0.0667,1,1,1,1,0,0,0.3167,0.5000,0.3636,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,12,26,", • l 0Deo) I , .",", • l 0Deo) I , .",,,,0.0,,0.0,0.0,0,17,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.8000,CTX192601143,12,27,o eyntce,o eyntce,,,ces_Latn,0.7880,ces_Latn,0.7880,850.00,2,8,0.0000,0,0,0,0,0,0,0.4250,0.5714,0.7143,False,False,False,False,False,False,True,False,False,True,False
Non-text,0.0,CTX192601143,12,28,Rom,Rom,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5813,CTX192601143,12,29,dlo n Noema • «,dlo n Noema • «,,,ces_Latn,0.7500,afr_Latn,0.9162,10432.00,5,15,0.1333,0,0,0,0,0,0,0.1700,0.3636,0.7778,False,False,False,False,False,True,False,False,False,True,True
Empty,0.0,CTX192601143,12,30,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4472,CTX192601143,12,31,Me/ S/wl 7o0oe,Me/ S/wl 7o0oe,,,ces_Latn,0.7500,vie_Latn,0.2568,1592.00,3,14,0.1429,0,0,1,0,1,0,0.6833,0.4000,0.8750,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,12,32,"/né0q 7 04 ( ore.‘ & ""00—U,","/né0q 7 04 ( ore.‘ & ""00—U,",,,,0.0,,0.0,0.0,0,27,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4919,CTX192601143,12,33,WAoz. AOGe / Ac /eAacz zryr,WAoz. AOGe / Ac /eAacz 2ryr,,,ces_Latn,0.7500,lim_Latn,0.9799,6304.00,6,27,0.1111,3,0,0,1,1,0,0.2250,0.4545,0.4737,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,12,34,k A Aoni- 0H 4746 6,k A Aoni- 0H 4746 6,,,ces_Latn,0.7500,gle_Latn,0.3485,185.00,6,19,0.0526,0,0,1,0,1,0,0.3583,0.5000,0.2857,False,False,False,False,True,False,False,False,False,False,False
Trash,0.3848,CTX192601143,12,35,/AGol.@ Jan 7 /‘e /de (*MN C.,/AGol.@ Jan 7 /‘e /de (*MN C.,,,ces_Latn,0.7500,vie_Latn,0.1634,4080.00,7,29,0.3103,1,0,0,0,0,0,0.2714,0.2273,0.5385,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,12,36,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,12,37,f V,f V,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,12,38,‘/V (920 ( /dA,‘/V (920 ( /dA,,,,0.0,,0.0,0.0,0,14,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4312,CTX192601143,12,39,"CLe, - 260. , we j’ AnCs A","CLe, - 260. , we j’ AnCs A",,,ces_Latn,0.7500,cat_Latn,0.5745,804.00,8,26,0.1923,2,0,0,0,0,0,0.4000,0.2500,0.4545,False,False,False,False,True,False,False,False,False,True,False
